Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902553,71539540,CPGJ,,458677,,,Picked Up,589,2026-04-10,2026-04-19,2026-04-22,2278,6834,439,6.47,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902552,71539539,CPGJ,,458676,,,Picked Up,587,2026-04-14,2026-04-17,2026-04-27,2550,7650,491,7.24,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902551,71539538,CPGJ,,458675,,,Picked Up,579,2026-04-13,2026-04-20,2026-04-23,2584,7752,498,7.34,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902550,71539537,TQDC,,36251035,,,Picked Up,556,2026-04-09,2026-04-18,2026-04-20,2550,7650,491,7.24,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902549,71539536,CPGJ,,458674,,,Picked Up,560,2026-04-09,2026-04-20,2026-04-15,2516,7548,484,7.15,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902548,71539535,CPGJ,,458673,,,Picked Up,555,2026-04-09,2026-04-11,2026-04-23,2992,8976,576,8.5,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902547,71539534,CPGJ,,458672,,,Picked Up,553,2026-04-13,2026-04-11,2026-04-29,2040,6120,393,5.8,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902546,71539533,CPGJ,,458671,,,Picked Up,578,2026-04-10,2026-04-16,2026-04-23,3026,9078,583,8.6,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902545,71663137,CPGJ,,458875,,,Picked Up,558,2026-04-13,2026-04-12,2026-04-23,2346,7038,452,6.66,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902544,71966103,WENP,,4003204384,,,Picked Up,557,2026-04-15,2026-04-16,2026-04-28,2652,7956,511,7.53,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902543,71539530,CPGJ,,458868,,,Picked Up,554,2026-04-09,2026-04-14,2026-04-24,2176,6528,419,6.18,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902542,71966102,CPGJ,,459152,,,Picked Up,551,2026-04-17,2026-04-22,2026-04-30,1394,4182,269,3.96,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868330,70193641,ARVY,,8465612,,,Picked Up,3806,2026-03-12,2026-03-15,2026-03-27,2413,7269,474,6.89,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868329,70193638,ARVY,,8465605,,,Picked Up,3856,2026-03-10,2026-03-15,2026-03-12,83,249,17,0.24,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868328,70193636,ARVY,,8465621,,,Picked Up,3811,2026-03-10,2026-03-21,2026-03-16,1747,5241,345,4.96,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868327,70193643,ARVY,,8465607,,,Picked Up,3808,2026-03-13,2026-03-21,2026-03-20,1576,4758,312,4.51,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868326,70193644,ARVY,,8465627,,,Picked Up,3804,2026-03-13,2026-03-21,2026-03-26,1918,5784,378,5.48,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868325,70193637,ARVY,,8465630,,,Picked Up,3802,2026-03-10,2026-03-23,2026-03-17,1089,3327,219,3.16,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868324,70193639,ARVY,,8465631,,,Picked Up,3857,2026-03-12,2026-03-24,2026-03-25,118,354,23,0.34,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868323,70193639,ARVY,,8465631,,,Picked Up,3868,2026-03-12,2026-03-20,2026-03-26,114,342,23,0.32,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868322,70193639,ARVY,,8465631,,,Picked Up,588,2026-03-12,2026-03-14,2026-03-27,1176,3543,232,3.36,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868321,70193639,ARVY,,8465631,,,Picked Up,3865,2026-03-12,2026-03-20,2026-03-26,204,612,41,0.58,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868320,70193639,ARVY,,8465631,,,Picked Up,593,2026-03-12,2026-03-14,2026-03-27,1387,4176,273,3.96,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868319,70193638,ARVY,,8465605,,,Picked Up,578,2026-03-10,2026-03-19,2026-03-17,530,1605,105,1.52,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868318,70193638,ARVY,,8465605,,,Picked Up,558,2026-03-10,2026-03-15,2026-03-12,1005,3015,197,2.86,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868317,70193642,ARVY,,8465626,,,Picked Up,580,2026-03-13,2026-03-20,2026-03-26,708,2154,142,2.05,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868316,70193636,ARVY,,8465621,,,Picked Up,579,2026-03-10,2026-03-23,2026-03-17,1201,3648,240,3.46,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868315,70193640,ARVY,,8465661,,,Picked Up,590,2026-03-12,2026-03-19,2026-03-26,1846,5538,364,5.24,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868314,70247134,ARVY,,8473933,,,Picked Up,560,2026-03-11,2026-03-23,2026-03-18,1942,5841,382,5.53,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868313,70193640,ARVY,,8465661,,,Picked Up,557,2026-03-12,2026-03-19,2026-03-25,1088,3279,217,3.11,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868312,70193636,ARVY,,8465621,,,Picked Up,556,2026-03-10,2026-03-21,2026-03-13,1434,4332,283,4.11,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868311,70193637,ARVY,,8465630,,,Picked Up,594,2026-03-10,2026-03-22,2026-03-12,2318,6999,458,6.37,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868310,70193643,ARVY,,8465607,,,Picked Up,559,2026-03-13,2026-03-20,2026-03-26,1824,5517,360,5.23,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868309,70193641,ARVY,,8465612,,,Picked Up,553,2026-03-12,2026-03-14,2026-03-26,689,2067,132,1.96,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868308,70193638,ARVY,,8465605,,,Picked Up,555,2026-03-10,2026-03-14,2026-03-12,1495,4500,297,4.26,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868307,70193641,ARVY,,8465612,,,Picked Up,554,2026-03-12,2026-03-17,2026-03-27,698,2094,138,1.98,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868306,70246052,ARVY,,8473936,,,Picked Up,551,2026-03-12,2026-03-25,2026-03-23,1874,5622,367,5.32,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868305,70193642,ARVY,,8465626,,,Picked Up,3803,2026-03-13,2026-03-19,2026-03-26,2510,7560,495,7.17,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868304,70247134,ARVY,,8473933,,,Picked Up,589,2026-03-11,2026-03-24,2026-03-19,2410,7275,475,6.9,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868303,70193642,ARVY,,8465626,,,Picked Up,587,2026-03-13,2026-03-20,2026-03-26,1398,4224,279,4.01,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001754960,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13868302,70193641,ARVY,,8465612,,,Picked Up,3801,2026-03-12,2026-03-17,2026-03-26,1017,3066,201,2.91,DRY FOOD,,,SYSTEM,2026-03-04 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225104,70193642,ARVY,,8465626,,,Picked Up,3868,2026-03-13,2026-03-20,2026-03-26,663,2321,199,2.5,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225103,70193636,ARVY,,8465621,,,Picked Up,3811,2026-03-10,2026-03-21,2026-03-16,1812,6342,544,6.86,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225102,70247134,ARVY,,8473933,,,Picked Up,3857,2026-03-11,2026-03-24,2026-03-19,1318,4613,396,4.99,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225101,70193641,ARVY,,8465612,,,Picked Up,3865,2026-03-12,2026-03-19,2026-03-26,1153,4036,346,4.37,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225100,70193639,ARVY,,8465631,,,Picked Up,3856,2026-03-12,2026-03-14,2026-03-26,1066,3731,320,4.03,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225099,70193643,ARVY,,8465607,,,Picked Up,3808,2026-03-13,2026-03-21,2026-03-20,1491,5219,448,5.65,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225098,70193640,ARVY,,8465661,,,Picked Up,3803,2026-03-12,2026-03-18,2026-03-25,1486,5201,446,5.63,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225097,70193644,ARVY,,8465627,,,Picked Up,594,2026-03-13,2026-03-22,2026-03-19,1758,6153,528,6.66,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225096,70193639,ARVY,,8465631,,,Picked Up,3806,2026-03-12,2026-03-14,2026-03-27,1353,4736,406,5.13,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225095,70193641,ARVY,,8465612,,,Picked Up,3801,2026-03-12,2026-03-17,2026-03-26,869,3042,261,3.3,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225094,70193644,ARVY,,8465627,,,Picked Up,3804,2026-03-13,2026-03-21,2026-03-26,1625,5688,488,6.16,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225093,70193637,ARVY,,8465630,,,Picked Up,3802,2026-03-10,2026-03-23,2026-03-17,1244,4354,374,4.71,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225092,70193639,ARVY,,8465631,,,Picked Up,593,2026-03-12,2026-03-14,2026-03-27,1301,4554,391,4.93,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225091,70193643,ARVY,,8465607,,,Picked Up,559,2026-03-13,2026-03-20,2026-03-26,1251,4379,376,4.74,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225090,70193644,ARVY,,8465627,,,Picked Up,589,2026-03-13,2026-03-22,2026-03-25,1842,6447,553,7,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225089,70193642,ARVY,,8465626,,,Picked Up,578,2026-03-13,2026-03-19,2026-03-26,1467,5135,441,5.56,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225088,70193638,ARVY,,8465605,,,Picked Up,588,2026-03-10,2026-03-14,2026-03-12,1783,6241,535,6.75,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225087,70193643,ARVY,,8465607,,,Picked Up,580,2026-03-13,2026-03-20,2026-03-26,1189,4162,357,4.5,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225086,70193642,ARVY,,8465626,,,Picked Up,587,2026-03-13,2026-03-20,2026-03-26,1161,4064,349,4.4,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225085,70193640,ARVY,,8465661,,,Picked Up,590,2026-03-12,2026-03-19,2026-03-26,1497,5240,450,5.67,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225084,70247134,ARVY,,8473933,,,Picked Up,560,2026-03-11,2026-03-23,2026-03-18,1445,5058,434,5.47,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225083,70193637,ARVY,,8465630,,,Picked Up,579,2026-03-10,2026-03-23,2026-03-17,2008,7028,603,7.61,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225082,70193641,ARVY,,8465612,,,Picked Up,554,2026-03-12,2026-03-17,2026-03-27,994,3479,299,3.77,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225081,70193640,ARVY,,8465661,,,Picked Up,557,2026-03-12,2026-03-19,2026-03-25,1373,4806,412,5.2,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225080,70193639,ARVY,,8465631,,,Picked Up,553,2026-03-12,2026-03-14,2026-03-26,736,2576,221,2.79,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225079,70193638,ARVY,,8465605,,,Picked Up,558,2026-03-10,2026-03-15,2026-03-12,1074,3759,323,4.07,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225078,70193638,ARVY,,8465605,,,Picked Up,555,2026-03-10,2026-03-14,2026-03-12,1637,5730,492,6.2,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225077,70193637,ARVY,,8465630,,,Picked Up,551,2026-03-10,2026-03-25,2026-03-23,765,2678,230,2.9,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
10001689939,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13225076,70193636,ARVY,,8465621,,,Picked Up,556,2026-03-10,2026-03-21,2026-03-13,1373,4806,412,5.2,DRY FOOD,,,SYSTEM,2026-03-03 23:59:00,steve@built.com
